CustomerID,Name,Age,Gender,Country,IncomeLevel,CustomerTier,Date,Product Type,Channel Type,Order Amount,support_interacation_count,problem type,support_resolution_time,resolution_satisfication,website_logins/day,browsing_time/hr,email_open_rate,ChurnIndicator
12023,Bondy Giacomoni,57,Female,India,Low,Gold,01-11-2023,Makeup,Offline,6709,10,Product Quality,9,8,8,4.1,3,1
12024,Rosalia Fernihough,77,Female,Canada,Low,Gold,05-12-2024,Skincare,Online,1294,6,Product Quality,15,9,5,5.5,0,0
12025,Evyn Luipold,25,Female,Singapore,High,Bronze,11/13/2023,Skincare,Online,540,10,Product Quality,21,8,0,0.4,1,1
12026,Moll Cohan,62,Female,India,Low,Silver,4/27/2024,Makeup,Offline,1468,10,Side Effects,11,10,2,3.5,3,1
12027,Archaimbaud Wear,59,Female,Japan,Low,Gold,9/25/2023,Skincare,Offline,7228,8,Wrong Item Received,20,1,8,0.8,3,1
12028,Lazar Penk,85,Male,India,Low,Platinum,11/14/2024,Skincare,Offline,3054,8,Other,18,8,0,2.9,3,1
12029,Harbert Tapsell,40,Female,Malaysia,Low,Gold,9/28/2023,Skincare,Online,5653,10,Late Delivery,8,8,8,1.7,2,0
12030,Ingunna Blasi,76,Male,Australia,High,Gold,7/25/2024,BodyCare,Online,2413,5,Product Quality,13,3,0,2.5,4,1
12031,Jermaine Moneypenny,22,Female,Australia,Low,Silver,9/19/2023,Haircare,Offline,5583,8,Wrong Item Received,24,2,2,4.4,0,1
12032,Olenolin Powder,36,Female,India,High,Gold,03-05-2023,Makeup,Online,2439,2,Late Delivery,20,7,10,1.5,5,1
12033,Niki Dresche,69,Male,India,Low,Silver,02-01-2024,BodyCare,Online,7409,10,Side Effects,12,5,0,0.5,3,1
12034,Elly Ball,37,Male,India,Medium,Bronze,03-08-2024,Makeup,Offline,8216,10,Side Effects,16,10,4,1.8,5,1
12035,Gerick Olivo,78,Male,United States,Low,Gold,1/27/2024,Skincare,Online,10215,7,Product Quality,7,1,6,4.6,2,1
12036,Antony Philipet,59,Male,Canada,Medium,Gold,1/19/2024,Skincare,Online,910,3,Product Quality,11,8,9,0.4,2,1
12037,Filmer Housegoe,77,Female,United Arab Emirates,Medium,Gold,7/20/2024,Skincare,Online,763,5,Late Delivery,13,2,9,2.7,1,0
12038,Itch Raine,82,Male,Hong Kong,High,Silver,02-04-2024,Makeup,Online,10244,4,Product Quality,20,1,1,0.8,5,1
12039,Killie Beddard,16,Female,India,Low,Bronze,2/22/2024,Makeup,Online,1987,8,Product Quality,13,7,4,2.5,6,1
12040,Gwendolin Gwynn,34,Male,India,Low,Silver,5/13/2024,Makeup,Offline,10769,7,Late Delivery,2,2,10,4.3,6,1
12041,Richard Gowenlock,25,Male,India,Medium,Silver,07-02-2024,Makeup,Online,2867,6,Product Quality,7,10,8,1.5,3,1
12042,Teddie Askham,12,Female,United States,High,Gold,2/27/2024,Skincare,Online,10978,4,Late Delivery,18,5,10,2.6,6,1
12043,Charmion MacLachlan,56,Female,India,High,Gold,07-04-2024,Haircare,Offline,9261,1,Wrong Item Received,14,4,5,4.7,0,0
12044,Hanna Armin,78,Female,United States,High,Gold,02-02-2023,Skincare,Online,4557,10,Product Quality,7,4,10,4.3,5,1
12045,Etheline McHarry,67,Female,India,Low,Gold,12/13/2023,Skincare,Online,9437,2,Other,1,4,1,5.5,0,1
12046,Ernest Jemmett,26,Female,India,Medium,Silver,11/25/2024,Makeup,Online,7980,6,Side Effects,18,10,9,1.1,3,1
12047,Howey Anderl,57,Male,Japan,Medium,Silver,07-12-2024,Skincare,Online,1930,10,Product Quality,5,8,6,0.7,3,1
12048,Kora Rayman,17,Male,Australia,High,Gold,3/24/2024,Haircare,Online,6696,3,Side Effects,10,9,3,5.8,3,0
12049,Missy Billett,30,Female,India,Low,Gold,4/19/2024,Skincare,Online,7278,7,Late Delivery,2,1,5,1.0,1,0
12050,Jermaine Blampied,82,Male,India,High,Silver,5/13/2024,BodyCare,Online,9189,6,Product Quality,5,9,10,5.7,2,0
12051,Carree Raffon,77,Transgender,India,High,Bronze,9/29/2024,Makeup,Online,9088,10,Product Quality,7,5,4,0.8,5,0
12052,Johnnie Ash,24,Female,Canada,High,Gold,01-04-2024,Skincare,Online,7183,3,Product Quality,3,10,9,5.6,1,1
12053,Claretta Gronowe,81,Male,United States,Medium,Bronze,5/16/2024,Makeup,Online,3157,7,Product Quality,20,7,1,5.1,4,0
12054,Mair Napolitano,57,Female,United States,Low,Gold,9/25/2024,Skincare,Offline,6328,2,Side Effects,14,10,10,1.7,2,1
12055,Bob Gagin,50,Female,India,Low,Silver,3/31/2023,Skincare,Online,7813,3,Product Quality,1,7,6,3.8,4,0
12056,Leeanne Yukhnini,44,Female,India,Low,Silver,7/31/2023,Skincare,Online,1442,2,Product Quality,14,9,1,1.6,1,1
12057,Katalin Harteley,84,Female,India,Low,Gold,8/15/2023,Skincare,Online,2852,8,Product Quality,2,2,7,0.8,3,1
12058,Taddeo Gray,17,Male,India,Medium,Gold,05-09-2023,Makeup,Online,5961,4,Side Effects,23,9,8,1.9,2,0
12059,Papageno Chestnut,52,Male,United States,Low,Bronze,11-01-2023,BodyCare,Offline,2780,5,Side Effects,18,1,1,2.2,0,1
12060,Kiley Farnes,40,Male,Canada,Medium,Gold,09-11-2023,Skincare,Online,7687,10,Other,5,1,8,2.6,2,1
12061,Darin McRuvie,56,Female,India,High,Gold,11/15/2023,Makeup,Online,2038,10,Late Delivery,10,1,3,4.3,1,1
12062,Caryl Szantho,82,Female,India,Medium,Gold,03-04-2023,Makeup,Online,3756,10,Late Delivery,12,1,10,1.7,5,1
12063,Izak Robertacci,65,Male,Singapore,Low,Silver,04-03-2024,Makeup,Online,7615,9,Product Quality,17,6,3,3.1,1,0
12064,Lavena Behr,25,Female,Japan,Medium,Gold,10/25/2024,BodyCare,Online,4429,6,Side Effects,8,5,9,4.9,0,0
12065,Dawna Coope,24,Female,United States,Medium,Gold,9/21/2024,Skincare,Offline,420,4,Late Delivery,4,9,4,1.2,1,1
12066,Harold Lamble,25,Female,India,Medium,Gold,02-08-2024,Skincare,Online,4881,5,Product Quality,21,1,5,4.7,2,1
12067,Mireielle Ivey,71,Male,Australia,Medium,Platinum,10/21/2023,Makeup,Online,851,2,Side Effects,8,4,10,2.4,2,1
12068,Matelda Happert,18,Male,India,Low,Gold,11/18/2024,Makeup,Online,4385,3,Product Quality,20,8,1,5.9,5,0
12069,Neda Nourse,74,Female,India,Medium,Silver,6/18/2024,BodyCare,Offline,5854,5,Wrong Item Received,7,7,10,4.0,4,0
12070,Marni Bettles,40,Female,India,Medium,Gold,07-04-2024,BodyCare,Online,880,7,Product Quality,12,8,0,0.7,6,1
12071,Morse D'Aulby,57,Female,India,Medium,Gold,10-12-2023,Makeup,Online,9991,3,Product Quality,11,2,3,5.5,1,1
12072,Brice MacSween,30,Female,Hong Kong,Medium,Gold,02-05-2024,BodyCare,Online,6663,2,Side Effects,17,5,9,3.5,2,1
12073,Salomon Comusso,85,Female,Australia,Medium,Gold,1/19/2024,Skincare,Online,5172,7,Product Quality,11,3,8,5.5,6,0
12074,Rusty Fidgin,53,Female,India,Low,Gold,8/19/2023,Skincare,Offline,10729,7,Late Delivery,19,2,5,2.0,3,1
12075,Humberto Osband,22,Male,United States,Low,Silver,1/19/2023,Makeup,Online,6962,7,Product Quality,18,2,9,2.3,4,1
12076,Sonnnie Tims,55,Female,United States,High,Silver,1/23/2023,Skincare,Offline,4394,1,Product Quality,19,6,0,1.9,1,1
12077,Chastity Matejovsky,13,Female,India,Low,Gold,10/15/2023,BodyCare,Offline,1972,10,Late Delivery,8,7,0,5.8,3,1
12078,Reamonn Danilchik,44,Female,India,Low,Silver,03-04-2024,Makeup,Offline,6952,7,Product Quality,8,10,1,5.7,6,1
12079,Shae Hugo,79,Transgender,Singapore,Medium,Gold,1/27/2023,Makeup,Offline,4716,1,Side Effects,6,3,5,5.8,1,1
12080,Dana Poulson,84,Male,Canada,Medium,Gold,6/24/2024,BodyCare,Offline,1965,9,Product Quality,15,6,4,0.6,4,1
12081,Madel Klimkin,11,Transgender,India,High,Gold,1/15/2024,Makeup,Online,2884,4,Wrong Item Received,8,8,8,2.0,0,1
12082,Sonnie Waterfield,25,Female,Australia,Low,Gold,07-04-2024,Skincare,Offline,5231,5,Side Effects,10,7,9,3.6,0,1
12083,Cynthy Danford,52,Female,India,Medium,Silver,02-09-2024,Skincare,Online,6384,4,Product Quality,19,9,5,5.0,6,1
12084,Worthy Kemmett,35,Female,India,Medium,Silver,3/15/2024,Skincare,Online,6433,4,Wrong Item Received,12,9,4,5.7,6,1
12085,Onida Briscow,30,Female,Australia,High,Gold,06-05-2023,Skincare,Online,6377,9,Product Quality,23,10,6,4.8,0,1
12086,Rufe Westlake,48,Transgender,Malaysia,High,Gold,04-02-2023,Makeup,Online,7321,3,Product Quality,7,10,10,1.1,1,1
12087,Windham Klimek,49,Male,Australia,Medium,Gold,01-03-2024,BodyCare,Online,9469,4,Wrong Item Received,15,6,10,5.9,2,1
12088,Alfonso Alexsandrov,28,Female,United States,High,Gold,4/22/2023,BodyCare,Online,3781,6,Product Quality,16,7,2,1.7,1,1
12089,Lurline Donnett,8,Female,Qatar,Low,Silver,9/16/2023,BodyCare,Offline,6753,6,Other,19,1,7,5.8,0,0
12090,Roley Lutz,59,Female,Japan,High,Silver,11-09-2023,Skincare,Online,10520,7,Product Quality,12,6,0,2.2,3,1
12091,Babbette Rembaud,46,Male,India,Low,Gold,07-10-2023,Skincare,Online,10355,2,Side Effects,11,3,8,2.4,3,0
12092,Kassi Doeg,18,Female,Hong Kong,Low,Gold,03-04-2023,Skincare,Online,10922,3,Product Quality,8,10,10,1.7,2,1
12093,Collin Knotton,27,Female,United States,Medium,Platinum,01-05-2024,Skincare,Online,8436,10,Late Delivery,2,3,4,1.9,3,1
12094,Hogan Dinley,51,Male,Singapore,Low,Gold,1/31/2024,Makeup,Online,8755,7,Product Quality,15,6,6,1.1,0,1
12095,Emogene McCurtin,68,Female,India,Medium,Silver,06-07-2023,Skincare,Offline,6383,10,Late Delivery,4,4,7,3.2,3,1
12096,Booth Nehls,23,Female,India,High,Gold,9/21/2024,Makeup,Online,6423,2,Side Effects,4,1,2,0.3,6,0
12097,Waylon Hiers,12,Female,United States,Low,Silver,7/21/2024,Makeup,Online,4497,9,Product Quality,19,3,9,0.0,5,1
12098,Renaldo Zettler,50,Male,Canada,Low,Gold,4/17/2024,Haircare,Online,4121,5,Product Quality,12,4,10,0.7,0,1
12099,Alys Theuss,50,Female,Singapore,Low,Silver,11/30/2023,BodyCare,Online,1853,5,Side Effects,1,8,2,0.3,5,1
12100,Bobbe Schafer,64,Male,Singapore,High,Platinum,09-09-2024,Makeup,Online,8207,6,Other,23,4,10,5.5,6,0
12101,Hubert Bellam,65,Male,Canada,Medium,Gold,2/21/2023,BodyCare,Offline,9287,1,Product Quality,12,4,9,5.3,0,1
12102,Ranice Cuxson,72,Male,Canada,Medium,Gold,10/28/2023,Haircare,Offline,5848,8,Product Quality,6,7,8,1.6,1,0
12103,Sonja Pavie,58,Female,United States,Low,Silver,11/29/2023,Skincare,Offline,7985,10,Product Quality,17,7,7,3.2,5,1
12104,Josselyn Shilladay,66,Female,India,Medium,Gold,06-04-2023,Haircare,Offline,3202,7,Late Delivery,17,10,4,4.8,1,0
12105,Dyann Oliveti,38,Male,Australia,Medium,Gold,5/13/2023,Skincare,Offline,5174,9,Late Delivery,9,1,3,4.9,5,1
12106,Orson Ricks,20,Female,India,High,Gold,08-06-2023,Skincare,Offline,3612,5,Late Delivery,11,4,10,4.3,1,1
12107,Tonia Woodhead,27,Female,India,Medium,Platinum,11/21/2023,BodyCare,Online,3924,8,Product Quality,8,10,4,0.9,2,0
12108,Bartholomeus Mazzilli,79,Female,India,Medium,Gold,8/15/2024,Haircare,Offline,9060,3,Side Effects,22,1,1,3.0,2,1
12109,Peg Bennallck,51,Female,United States,High,Gold,7/19/2023,Skincare,Offline,10586,7,Product Quality,9,7,8,1.0,5,1
12110,Poul Dodman,18,Female,India,Medium,Gold,06-01-2024,Skincare,Offline,9426,2,Product Quality,5,2,6,4.1,3,1
12111,Urbain Ruckledge,30,Male,Australia,High,Silver,7/25/2023,Makeup,Offline,9617,6,Product Quality,18,10,4,3.5,5,1
12112,Arabele Benko,16,Male,Hong Kong,Medium,Gold,9/20/2023,Makeup,Offline,2662,3,Product Quality,1,7,4,5.8,1,1
12113,Shandie Staff,35,Female,Hong Kong,Medium,Silver,06-07-2024,Makeup,Offline,4831,5,Product Quality,8,4,8,4.4,2,1
12114,Gretel Graves,14,Male,India,Medium,Gold,11-06-2023,Skincare,Offline,2527,8,Wrong Item Received,22,8,3,2.7,0,1
12115,Archibold Tallow,35,Male,Australia,High,Gold,3/23/2023,Skincare,Online,491,1,Product Quality,2,2,9,1.7,6,0
12116,Van Votier,8,Male,Canada,High,Gold,07-08-2024,Haircare,Online,9299,1,Late Delivery,13,2,3,0.5,5,0
12117,Isaak Stiggles,85,Male,India,Low,Gold,11-11-2023,BodyCare,Offline,3366,8,Side Effects,6,3,1,5.5,3,0
12118,Dorthy Theriot,55,Male,Australia,Medium,Gold,6/19/2024,Makeup,Online,10176,9,Product Quality,14,3,10,5.8,1,1
12119,Bernard Spoor,50,Female,India,Medium,Gold,06-09-2023,Makeup,Online,3513,5,Product Quality,4,2,9,0.7,3,1
12120,Walt Yegorshin,21,Transgender,India,Medium,Gold,10/30/2023,Skincare,Online,4250,5,Product Quality,13,10,4,4.3,1,1
12121,Tammi Janowicz,81,Female,Canada,Medium,Silver,6/27/2023,Skincare,Online,3455,6,Product Quality,8,7,0,3.4,5,0
12122,Emlyn Fraanchyonok,72,Female,India,Low,Silver,4/28/2023,Skincare,Online,2892,9,Product Quality,4,7,9,3.9,6,0
12123,Doralin Annett,8,Female,India,Medium,Gold,12-10-2023,Makeup,Offline,10679,4,Product Quality,22,4,5,4.9,2,1
12124,Norbert Cotty,68,Female,Hong Kong,High,Gold,8/16/2024,BodyCare,Offline,9341,10,Product Quality,18,8,2,0.2,0,1
12125,Malina Salerno,31,Female,Malaysia,High,Silver,02-05-2023,Makeup,Online,3529,9,Product Quality,5,6,9,2.7,0,1
12126,Gillian Spiby,32,Male,Canada,Medium,Silver,02-04-2024,Skincare,Online,5234,2,Side Effects,5,3,5,4.0,1,1
12127,Gris Shelmerdine,25,Transgender,India,Medium,Gold,5/22/2023,Haircare,Offline,8159,6,Side Effects,13,2,2,4.2,1,1
12128,Chicky Coffee,32,Female,Canada,High,Gold,12-04-2023,Skincare,Offline,2347,7,Late Delivery,5,7,4,4.3,5,1
12129,Foster Giles,74,Male,India,Low,Silver,07-07-2024,Makeup,Online,5414,10,Side Effects,13,1,10,2.4,1,1
12130,Valaree Brabham,76,Female,India,Medium,Silver,12-09-2023,Skincare,Offline,7329,1,Late Delivery,6,5,8,3.1,6,1
12131,Serene Kadar,8,Female,United States,Medium,Silver,5/13/2023,Haircare,Offline,2869,2,Product Quality,12,4,9,3.3,3,1
12132,Aveline Barley,83,Female,Australia,Medium,Silver,07-07-2023,Skincare,Online,8434,2,Side Effects,2,1,8,1.4,2,0
12133,Gay Murr,82,Male,India,Low,Gold,4/20/2023,BodyCare,Online,9936,8,Product Quality,7,2,5,4.3,6,1
12134,Rollo Cantillion,83,Female,Australia,Medium,Platinum,3/21/2024,Haircare,Offline,2189,3,Late Delivery,19,6,2,1.6,2,0
12135,Paton Wilderspoon,73,Female,Qatar,Low,Platinum,9/24/2024,Makeup,Offline,2736,10,Product Quality,8,3,7,2.0,2,1
12136,Cordelia Simonazzi,42,Male,United States,Medium,Bronze,4/24/2023,Makeup,Offline,9089,6,Late Delivery,14,9,9,5.2,4,1
12137,Koressa Tonsley,85,Male,United States,High,Silver,09-06-2023,Makeup,Online,3444,1,Product Quality,7,8,3,2.4,3,0
12138,Idelle Ariss,61,Male,Australia,Medium,Gold,8/31/2024,Skincare,Online,892,6,Product Quality,10,1,2,3.8,6,0
12139,Stavros Sapwell,59,Transgender,Qatar,Medium,Gold,9/24/2024,Makeup,Online,6404,9,Late Delivery,23,6,6,0.7,1,0
12140,Gwyneth Pennycuick,54,Male,Singapore,Low,Silver,10/18/2023,Skincare,Online,4530,8,Other,16,9,7,1.2,2,0
12141,Jeffrey Pilkington,71,Female,Canada,Medium,Gold,2/13/2023,Makeup,Online,7382,8,Product Quality,11,6,6,4.0,4,0
12142,Chico Dybald,37,Female,Canada,Low,Silver,08-04-2023,Haircare,Online,10813,1,Side Effects,15,10,0,0.7,5,1
12143,Birk Beever,81,Female,India,Low,Gold,8/18/2023,Skincare,Offline,3224,6,Late Delivery,24,4,9,4.7,3,1
12144,Laney Blanko,85,Female,United States,Low,Gold,08-04-2024,Skincare,Online,6420,3,Late Delivery,6,3,6,4.7,2,1
12145,Angelica Chattell,80,Male,Australia,Medium,Gold,08-08-2024,Skincare,Online,832,10,Late Delivery,12,1,6,1.5,3,1
12146,Emmott Yurygyn,11,Male,India,Medium,Gold,2/28/2024,Skincare,Online,10263,10,Product Quality,1,5,0,0.7,6,1
12147,Talbert Bosche,54,Male,India,Medium,Gold,1/13/2024,Haircare,Offline,3277,8,Side Effects,3,10,7,5.7,0,0
12148,Magda Davis,64,Female,India,High,Gold,08-04-2023,Skincare,Online,4286,6,Side Effects,5,1,0,3.8,4,1
12149,Avis Sangster,16,Female,Canada,Medium,Gold,10-10-2023,Skincare,Offline,4018,2,Product Quality,3,3,1,3.7,3,0
12150,North Perkinson,59,Female,India,Medium,Silver,08-04-2024,BodyCare,Offline,3412,8,Wrong Item Received,17,1,3,1.0,2,1
12151,Sigismondo Dammarell,30,Female,Canada,Low,Gold,3/14/2023,Skincare,Offline,5675,4,Wrong Item Received,20,5,3,5.1,6,1
12152,Tina Elfes,23,Male,India,Medium,Gold,2/21/2024,Haircare,Online,2265,5,Product Quality,11,8,4,0.1,1,1
12153,Markus MacClancey,18,Male,India,Medium,Gold,3/18/2024,Skincare,Online,2778,5,Late Delivery,14,9,3,2.9,5,1
12154,Cheri Giacomello,73,Female,Hong Kong,Medium,Bronze,3/27/2023,Skincare,Offline,1562,8,Late Delivery,2,10,6,0.7,4,1
12155,Isidro Staite,53,Male,India,High,Silver,07-08-2024,Skincare,Online,2639,5,Late Delivery,18,3,10,0.6,3,1
12156,Ariella Shellard,9,Male,India,Medium,Silver,3/15/2024,Skincare,Online,1506,2,Product Quality,15,4,3,5.8,6,1
12157,Glenn Willoughley,80,Male,India,Medium,Gold,11/27/2024,Makeup,Online,1703,4,Product Quality,3,3,6,5.9,1,1
12158,Cicely Goodliff,85,Female,United States,Medium,Gold,02-11-2024,Skincare,Offline,8507,6,Wrong Item Received,5,9,10,1.3,0,1
12159,Anselm Tyreman,20,Female,India,Low,Gold,2/27/2024,Skincare,Offline,6820,8,Wrong Item Received,7,6,2,1.4,0,0
12160,Mignon Pauncefort,9,Male,Australia,Medium,Silver,4/28/2024,Makeup,Online,1443,8,Product Quality,4,3,2,1.9,3,1
12161,Quentin Betham,9,Female,United States,Medium,Gold,4/20/2024,Skincare,Online,9799,10,Product Quality,11,3,8,4.0,0,1
12162,Marlowe Eichmann,50,Male,Australia,Medium,Bronze,05-08-2024,Makeup,Online,10026,7,Late Delivery,13,4,9,3.4,3,0
12163,Ezra Ivankov,47,Transgender,United States,Medium,Gold,8/13/2024,Haircare,Online,10776,10,Late Delivery,2,6,2,0.1,3,0
12164,Wilfrid Dumphy,85,Transgender,United States,Medium,Gold,11/26/2023,BodyCare,Offline,751,2,Side Effects,8,9,6,4.7,1,1
12165,Ikey Bilbery,36,Male,Japan,Low,Gold,11/15/2023,Skincare,Online,5904,5,Late Delivery,6,4,1,4.2,1,1
12166,Nichole Eborn,83,Female,India,Medium,Gold,12/30/2023,Makeup,Online,991,4,Product Quality,14,4,0,4.7,2,0
12167,Camel Shapter,78,Male,India,Medium,Silver,07-04-2023,Haircare,Online,6402,2,Late Delivery,17,8,5,5.0,4,1
12168,Bobbie Sudell,51,Female,United States,High,Gold,05-11-2023,Makeup,Offline,5828,1,Product Quality,23,2,1,1.5,0,1
12169,Vachel Gowen,71,Male,India,Low,Silver,5/26/2023,Haircare,Online,10957,5,Late Delivery,14,10,5,1.7,3,1
12170,Sharona Eilhertsen,62,Female,United States,Low,Gold,3/24/2023,Skincare,Offline,4394,3,Product Quality,9,6,8,3.6,2,1
12171,Myrilla Yurkevich,42,Female,Australia,Low,Bronze,02-11-2023,BodyCare,Online,5479,7,Side Effects,3,9,8,0.6,1,1
12172,Casandra Grzelewski,40,Female,United Arab Emirates,Medium,Silver,1/19/2024,Makeup,Online,557,10,Product Quality,6,2,1,1.8,2,0
12173,Jordan Blacksland,82,Female,India,Medium,Platinum,03-02-2024,Makeup,Offline,7976,6,Late Delivery,5,2,5,4.2,6,1
12174,Idaline Thurman,22,Male,Japan,Medium,Silver,10/23/2024,Makeup,Online,647,6,Wrong Item Received,20,2,5,2.9,2,0
12175,Arin Kalderon,69,Male,India,Medium,Silver,04-09-2023,Makeup,Online,4934,3,Late Delivery,19,8,6,4.4,1,1
12176,Melissa Bauer,27,Male,Qatar,Medium,Silver,07-05-2023,Makeup,Online,5813,1,Product Quality,24,8,1,0.0,0,1
12177,Misha Jean,33,Male,India,Medium,Silver,06-10-2023,Makeup,Offline,828,1,Product Quality,8,4,0,3.8,0,1
12178,Kalle Bollam,79,Male,Japan,Low,Gold,3/20/2023,Makeup,Offline,9015,10,Wrong Item Received,19,1,10,4.2,2,1
12179,Thomasina Championnet,68,Male,India,Medium,Silver,09-08-2024,Skincare,Offline,6763,4,Side Effects,6,8,7,3.9,3,1
12180,Liesa Iacobo,34,Female,United Arab Emirates,Low,Silver,3/14/2023,Makeup,Online,2045,6,Late Delivery,24,9,6,3.7,4,1
12181,Tova Normandale,32,Female,Japan,Low,Gold,2/26/2023,Makeup,Online,10759,5,Product Quality,10,4,3,4.3,6,1
12182,Petra Freebury,44,Male,India,Low,Gold,05-07-2024,Skincare,Online,601,8,Product Quality,21,10,4,2.6,3,1
12183,May Harner,36,Male,Hong Kong,Low,Bronze,7/16/2024,Makeup,Online,9197,6,Wrong Item Received,20,5,2,2.3,3,1
12184,Zahara Leads,67,Female,Japan,High,Gold,10/20/2024,Skincare,Offline,823,4,Product Quality,4,9,4,0.0,5,0
12185,Purcell Ofen,25,Male,India,Medium,Gold,5/28/2023,Skincare,Online,10283,3,Late Delivery,7,2,0,3.6,4,1
12186,Quinn Baldam,44,Male,Qatar,High,Gold,11-02-2024,Makeup,Offline,1449,2,Product Quality,10,2,9,2.6,4,0
12187,Vevay Lideard,58,Female,India,Low,Gold,11/26/2024,BodyCare,Offline,6855,7,Product Quality,24,10,0,2.9,2,0
12188,Jasmina Matteoli,49,Female,Singapore,Medium,Gold,09-07-2023,Haircare,Offline,2795,6,Late Delivery,1,10,2,5.5,5,1
12189,Brita Burnside,80,Female,Canada,Medium,Silver,5/26/2024,Skincare,Offline,5905,3,Late Delivery,18,9,4,0.9,3,1
12190,Madalyn Oakenfall,35,Female,India,Medium,Gold,11/14/2023,Haircare,Online,1963,9,Product Quality,2,10,6,4.8,2,1
12191,Hilda Skeemer,54,Male,Australia,Medium,Gold,11-06-2024,Skincare,Online,3588,3,Product Quality,14,2,8,2.3,6,1
12192,Cathrine de Lloyd,36,Male,Singapore,Medium,Platinum,10/29/2024,Haircare,Online,5170,5,Late Delivery,24,2,8,1.9,3,0
12193,Rice Rottcher,19,Female,India,Low,Gold,8/26/2023,Skincare,Online,9620,6,Product Quality,5,5,2,3.6,4,1
12194,Dre Hagard,66,Female,India,Low,Gold,09-06-2024,Skincare,Online,10932,7,Side Effects,14,2,8,0.7,4,1
12195,Rois Chafney,26,Male,United Arab Emirates,High,Platinum,10/19/2024,Skincare,Offline,3556,1,Other,14,1,9,5.7,4,0
12196,Lynnette Ovendale,83,Male,India,Medium,Silver,4/15/2024,Makeup,Online,5873,1,Product Quality,19,3,9,1.2,1,1
12197,Jamesy Cossans,40,Female,Japan,High,Gold,11-10-2024,BodyCare,Offline,10901,4,Product Quality,14,6,8,0.2,1,1
12198,Rory Moses,56,Female,India,Low,Gold,8/24/2023,BodyCare,Offline,9731,8,Late Delivery,21,5,8,0.1,6,1
12199,Harper Graysmark,83,Transgender,Qatar,Low,Silver,3/30/2024,Skincare,Offline,3689,3,Wrong Item Received,21,2,6,3.4,4,0
12200,Theobald Hartly,22,Male,Japan,High,Gold,6/21/2023,BodyCare,Online,5453,6,Late Delivery,2,8,9,5.7,1,1
12201,Tiffy Nilges,14,Male,India,Medium,Gold,9/23/2023,Makeup,Online,8092,6,Product Quality,21,4,0,5.3,0,0
12202,Sarajane Rousel,19,Female,India,Medium,Gold,5/15/2023,BodyCare,Online,4541,9,Late Delivery,13,10,8,1.2,3,1
12203,Rianon Chuney,11,Female,United States,Low,Silver,9/17/2024,Skincare,Online,2322,6,Side Effects,9,5,0,6.0,1,0
12204,Barnaby Dufoure,74,Female,India,High,Gold,9/14/2023,BodyCare,Online,2928,9,Other,11,7,8,3.6,2,1
12205,Lavinia Bernardino,27,Male,United States,Medium,Gold,04-03-2023,Skincare,Online,1500,3,Late Delivery,18,6,10,2.1,6,0
12206,Leah Allwood,80,Female,India,High,Gold,02-08-2023,Makeup,Offline,2072,9,Product Quality,24,3,0,0.0,2,1
12207,Bent Bernardinelli,30,Male,Australia,Medium,Silver,11/24/2023,Makeup,Online,2367,3,Product Quality,7,10,3,5.5,6,0
12208,Allin Rolls,70,Female,Canada,Low,Bronze,01-08-2024,Skincare,Offline,10287,3,Late Delivery,20,9,8,1.8,1,1
12209,Rosy Sheal,84,Male,India,Medium,Platinum,1/29/2023,BodyCare,Online,2017,9,Product Quality,9,7,3,2.7,3,1
12210,Gayleen Pagin,39,Male,United States,Medium,Gold,1/26/2023,Haircare,Offline,5645,9,Product Quality,11,7,8,5.9,4,1
12211,Florella Zarfai,25,Male,United States,High,Gold,5/23/2023,Haircare,Offline,8325,3,Product Quality,21,10,5,4.8,0,1
12212,Reginauld Winchcum,36,Female,Australia,Low,Bronze,9/18/2023,Skincare,Offline,3173,1,Wrong Item Received,8,10,1,1.9,1,1
12213,Ford Wensley,67,Male,United States,Low,Gold,06-12-2024,Makeup,Offline,1957,2,Late Delivery,24,2,10,4.2,4,1
12214,Ruprecht Sheaber,80,Female,United States,Low,Gold,5/19/2024,BodyCare,Offline,10503,4,Late Delivery,1,2,10,3.0,4,1
12215,Nicky Culligan,26,Female,India,Low,Silver,10-03-2023,Skincare,Online,8071,5,Product Quality,7,7,5,3.4,0,0
12216,Scarface Malden,61,Female,India,Medium,Platinum,07-08-2023,Makeup,Online,9487,2,Side Effects,7,9,0,2.3,4,0
12217,Granville Kealey,45,Female,Japan,High,Gold,04-10-2023,BodyCare,Online,9863,2,Wrong Item Received,24,4,7,0.9,6,0
